LoanCurrentDaysDelinquent,LP_CustomerPrincipalPayments,LP_GrossPrincipalLoss,LP_CustomerPayments,LP_InterestandFees,LP_ServiceFees,MonthlyLoanPayment,AvailableBankcardCredit,RevolvingCreditBalance
0,4000.0,0.0,5089.48,1089.48,-34.3,173.71,536.0,3477.0
0,7500.0,0.0,7911.79,411.79,-13.08,324.54,442.0,508.0
0,8300.0,0.0,11439.65,3139.65,-133.3,323.67,3167.0,10833.0
0,1500.0,0.0,1722.19,222.19,-6.31,67.85,200.0,0.0
301,1597.26,3402.74,2081.74,484.48,-48.87,158.98,1318.0,975.0
21,593.16,0.0,2460.2411,1867.0811,-74.13,352.64,115.0,2035.0
0,8000.0,0.0,8738.26,738.26,-87.97,252.13,2366.0,384.0
0,2000.0,0.0,2242.46,242.46,-15.57,69.91,5472.0,6949.0
0,5000.0,0.0,5500.41,500.41,-35.76,170.86,2219.0,2854.0
0,7499.99,0.0,7683.24,183.25,-32.43,644.29,33868.0,4547.0
0,3500.0,0.0,3827.06,327.06,-35.57,111.63,14434.0,24142.0
0,5000.0,0.0,5628.45,628.45,-43.35,172.08,2.0,998.0
694,72.74,3927.26,173.71,100.97,-3.18,173.71,8560.0,13991.0
225,2212.8,17787.2,4154.76,1941.96,-142.37,461.64,23724.0,25676.0
0,11500.0,0.0,12914.84,1414.84,-180.22,359.57,11783.0,8217.0
119,7411.52,0.0,12254.82,4843.3,-312.26,601.46,22414.0,86.0
0,1000.01,0.0,1293.5,293.49,-16.74,34.8,2729.0,4183.0
0,1000.0,0.0,1008.71,8.71,-1.61,30.15,15317.0,183.0
432,402.07,597.93,637.47,235.4,-18.36,36.91,697.0,8177.0
400,353.5,1630.69,618.55,265.05,-7.81,86.85,1260.0,740.0
0,15000.0,0.0,16512.5,1512.5,-106.6,350.5,29354.0,32046.0
0,7500.0,0.0,8763.05,1263.05,-44.44,640.85,347.0,14555.0
72,376.3,0.0,1395.35,1019.05,-35.19,126.85,488.0,10939.0
0,1999.99,0.0,3073.07,1073.08,-29.48,89.91,22653.0,2017.0
892,368.08,6631.92,914.52,546.44,-17.08,304.84,14739.0,3711.0
421,1360.38,7639.62,2844.48,1484.1,-59.81,355.56,9734.0,61266.0
577,209.75,3790.25,521.13,311.38,-9.81,173.71,17500.0,0.0
457,1134.35,1865.65,2364.27,1229.92,-37.78,129.42,0.0,1052.0
3,873.61,0.0,1830.69,957.08,-30.11,108.57,20089.0,2198.0
1015,493.6,1006.41,1058.72,565.12,-17.14,66.17,8980.0,19796.0
0,3500.0,0.0,4108.25,608.25,-19.63,150.48,1140.0,5742.0
317,2678.11,4821.89,5575.92,2897.81,-80.42,326.62,3271.0,1229.0
0,7500.0,0.0,11384.03,3884.03,-131.67,316.34,15724.0,20693.0
77,846.53,0.0,1469.2868,622.7568,-32.0,734.64,47351.0,8606.0
0,6000.02,0.0,6871.35,871.33,-83.77,194.73,10662.0,35988.0
539,307.99,2692.01,866.96,558.97,-17.6,130.28,643.0,5001.0
0,8000.0,0.0,9449.35,1449.35,-59.1,316.05,1260.0,103142.0
0,3200.0,0.0,3243.44,43.44,-6.12,98.95,26627.0,9873.0
0,2279.94,0.0,2431.66,151.72,-13.67,0.0,34018.0,14646.0
121,48.63,1451.37,135.7,87.07,-22.44,67.85,480.0,2207.0
0,7500.0,0.0,7814.18,314.18,-8.95,324.54,27383.0,20901.0
0,4000.0,0.0,4054.95,54.95,-2.08,161.99,15250.0,0.0
755,378.54,3121.46,905.94,527.4,-16.88,150.99,8015.0,25908.0
0,4000.0,0.0,5921.23,1921.23,-60.49,173.71,218.0,3314.0
0,5000.0,0.0,8056.1,3056.1,-89.05,224.2,579.0,421.0
0,18000.0,0.0,20018.46,2018.46,-224.5,572.31,523.0,9677.0
0,2000.0,0.0,2419.35,419.35,-13.11,87.1,600.0,7888.0
441,299.57,17200.43,1311.88,1012.31,-29.11,513.44,0.0,100.0
0,6499.99,0.0,7071.55,571.56,-28.23,173.08,4087.0,813.0
0,7499.99,0.0,8270.36,770.37,-68.22,246.57,34359.0,841.0
0,15000.0,0.0,17253.67,2253.67,-109.99,561.21,6430.0,6324.0
317,2775.0,9725.0,8380.64,5605.64,-193.38,381.62,419.0,12159.0
0,7000.0,0.0,8505.63,1505.63,-107.53,239.24,31296.0,25254.0
0,12000.0,0.0,14641.29,2641.29,-193.52,408.09,13797.0,36303.0
524,343.59,2656.41,551.9,208.31,-0.82,283.45,60864.0,16136.0
0,3999.99,0.0,4050.717,50.727,-8.49,121.78,21054.0,646.0
496,91.06,3408.94,250.99,159.93,-1.92,151.99,0.0,1014.0
0,12000.0,0.0,13293.19,1293.19,-70.09,307.67,1406.0,3855.0
0,13000.0,0.0,17045.85,4045.85,-219.3,333.31,531.0,4065.0
853,393.25,2106.75,612.58,219.33,-14.6,85.43,38599.0,16059.0
0,4500.0,0.0,4588.7526,88.7526,-5.39,160.1,1997.0,8023.0
0,3000.0,0.0,4730.95,1730.95,-53.61,130.65,64.0,741.0
0,2500.0,0.0,3257.01,757.01,-41.81,90.51,600.0,19819.0
0,2000.0,0.0,2191.41,191.41,-11.01,182.78,22.0,1564.0
0,2000.0,0.0,2000.69,0.69,-0.11,172.39,113088.0,1438.0
0,4000.0,0.0,4846.44,846.44,-33.87,159.02,2135.0,4150.0
0,1999.99,0.0,2318.62,318.63,-10.17,86.38,76.0,16986.0
514,375.83,3124.17,911.94,536.11,-16.87,151.99,7571.0,26752.0
0,7500.0,0.0,11383.34,3883.34,-120.4,327.49,309.0,8666.0
0,2000.0,0.0,2248.11,248.11,-8.54,83.91,342.0,3658.0
0,4000.0,0.0,5053.52,1053.52,-32.94,174.2,236.0,12836.0
838,1232.13,3767.87,2992.7,1760.57,-45.82,226.18,694.0,2806.0
23,14488.03,0.0,18068.4,3580.37,-246.68,516.24,10668.0,15870.0
0,2569.91,0.0,2919.81,349.9,-12.97,100.78,0.0,0.0
0,10000.0,0.0,10137.09,137.09,-9.83,232.48,50025.0,33096.0
0,5680.0,0.0,6408.91,728.91,-27.0,231.86,4817.0,252706.0
0,6000.0,0.0,7004.6,1004.6,-97.06,194.59,16656.0,13579.0
0,2000.0,0.0,2416.81,416.81,-16.5,79.77,0.0,2070.0
0,4000.0,0.0,5041.96,1041.96,-62.02,142.21,2103.0,3705.0
0,2000.0,0.0,2394.3,394.3,-12.03,80.85,2159.0,2471.0
0,9000.0,0.0,10745.04,1745.04,-120.43,309.74,252.0,1169.0
0,2499.99,0.0,2639.7741,139.7841,-12.9,81.72,1677.0,6823.0
0,15000.0,0.0,18365.81,3365.81,-124.68,457.94,949.0,6922.0
210,222.69,3777.31,495.45,272.76,-9.79,165.15,26325.0,26205.0
0,3999.99,0.0,6182.52,2182.53,-70.99,146.13,253.0,3713.0
142,45.91,1954.09,187.4918,141.5818,-5.0,63.02,0.0,0.0
0,3500.0,0.0,4505.22,1005.22,-37.25,142.87,91.0,13161.0
0,3999.99,0.0,4629.95,629.96,-20.5,171.41,6429.0,5971.0
0,5500.0,0.0,6033.89,533.89,-24.28,210.02,61114.0,270868.0
0,2000.0,0.0,2000.0,0.0,0.0,73.3,20000.0,0.0
0,25000.0,0.0,27503.66,2503.66,-334.23,777.54,25962.0,644.0
0,6499.99,0.0,9027.07,2527.08,-101.55,190.36,1156.0,2149.0
0,3499.99,0.0,3568.29,68.3,-4.41,84.2,6088.0,212.0
0,10000.0,0.0,10727.53,727.53,-59.49,223.61,6450.0,1121.0
0,4000.0,0.0,4952.94,952.94,-30.48,172.6,0.0,0.0
0,7500.0,0.0,9858.23,2358.23,-73.23,327.49,3124.0,43309.0
0,4000.0,0.0,5477.31,1477.31,-40.61,128.48,8309.0,22196.0
0,2000.0,0.0,2293.21,293.21,-10.97,191.73,5500.0,0.0
0,10000.0,0.0,11033.44,1033.44,-66.31,349.55,33344.0,3328.0
0,3265.0,0.0,4883.09,1618.09,-56.88,135.85,3798.0,11546.0
290,432.89,3567.11,1643.76,1210.87,-27.58,136.98,1781.0,5719.0
167,161.26,3838.74,520.8,359.54,-6.58,130.2,4273.0,13858.0
0,10000.01,0.0,11572.0,1571.99,-87.39,361.47,486.0,5711.0
285,184.81,815.19,452.4,267.59,-9.27,45.24,129.0,4782.0
113,7083.07,0.0,11265.32,4182.25,-201.38,561.21,29.0,1439.0
0,2000.0,0.0,2067.8,67.8,-6.22,65.37,2116.0,6527.0
1092,266.26,3733.74,727.92,461.66,-13.16,179.48,1864.0,182.0
39,1570.49,0.0,3255.49,1685.0,-52.56,173.71,3041.0,1204.0
883,0.0,2500.0,0.0,0.0,0.0,108.87,300.0,0.0
0,13000.0,0.0,16495.61,3495.61,-162.73,492.99,7041.0,23067.0
405,276.42,9223.58,1038.4,761.98,-34.36,263.35,26251.0,9241.0
0,7500.0,0.0,10439.57,2939.57,-94.59,322.84,10000.0,1292.0
656,428.14,5071.86,876.0,447.86,-17.84,219.0,0.0,0.0
0,11500.0,0.0,13236.9,1736.9,-111.99,276.67,360000.0,0.0
769,874.02,17625.98,1213.08,339.06,-30.55,606.54,33941.0,63462.0
0,6000.0,0.0,6404.17,404.17,-23.32,214.93,1285.0,5415.0
639,455.18,4544.82,886.85,431.67,-25.05,177.37,705.0,1845.0
0,6000.0,0.0,6622.79,622.79,-33.44,0.0,958.0,1842.0
0,2999.99,0.0,3123.2368,123.2468,-6.52,78.05,21.0,781.0
0,4000.0,0.0,4070.35,70.35,-5.22,135.72,9360.0,6086.0
0,7000.0,0.0,7581.94,581.94,-48.94,232.13,46946.0,71692.0
0,6999.99,0.0,7863.05,863.06,-103.99,220.32,19882.0,7091.0
0,15000.0,0.0,16534.8942,1534.8942,-80.61,390.26,8029.0,4471.0
0,6000.0,0.0,6093.56,93.56,-7.49,200.69,201.0,44333.0
0,4000.0,0.0,4109.19,109.19,-7.43,138.05,2631.0,4614.0
0,4000.0,0.0,4556.94,556.94,-22.41,379.87,849.0,120548.0
0,10000.0,0.0,14050.64,4050.64,-157.38,401.52,17663.0,36898.0
0,15000.0,0.0,15071.0122,71.0122,-5.34,515.58,20155.0,21115.0
0,20000.0,0.0,20091.73,91.73,-9.86,638.79,23904.0,40006.0
0,4000.0,0.0,4218.31,218.31,-7.83,165.15,28838.0,39430.0
0,10000.0,0.0,13698.0,3698.0,-128.99,315.41,4837.0,14963.0
0,7500.0,0.0,7703.18,203.18,-40.7,642.02,87376.0,1363.0
468,1646.96,1353.04,3230.64,1583.68,-46.14,134.61,5378.0,3722.0
42,822.64,0.0,1619.9,797.26,-30.21,161.99,9755.0,81768.0
0,5999.99,0.0,7758.33,1758.34,-54.96,261.29,0.0,1205.0
0,1234.0,0.0,1276.1,42.1,-7.21,37.46,8860.0,2011.0
0,2500.0,0.0,3623.29,1123.29,-32.08,113.09,0.0,158.0
0,6000.0,0.0,6236.15,236.15,-11.74,159.3,1293.0,6145.0
78,1457.27,0.0,2448.55,991.28,-47.22,188.35,7291.0,26140.0
0,2000.0,0.0,2394.64,394.64,-30.36,67.39,1686.0,3314.0
0,14999.99,0.0,16726.36,1726.37,-73.15,582.52,12277.0,17573.0
0,15000.0,0.0,19275.22,4275.22,-208.62,561.21,3703.0,83433.0
880,532.17,6467.83,1128.0,595.83,-22.93,282.0,500.0,701.0
0,7500.0,0.0,7807.22,307.22,-9.6,326.62,856.0,83781.0
146,1324.02,2675.98,2779.36,1455.34,-45.81,173.71,1015.0,185.0
264,2262.94,4237.06,4233.68,1970.74,-71.02,260.23,425.0,75.0
0,4000.0,0.0,4400.53,400.53,-12.52,174.2,1357.0,643.0
546,637.62,3362.38,1537.8,900.18,-28.14,174.2,3865.0,18887.0
0,9000.0,0.0,9586.76,586.76,-28.69,240.7,5837.0,11798.0
175,1850.56,2149.44,3185.4,1334.84,-53.14,159.27,604.0,2046.0
355,1421.46,4578.54,2439.28,1017.82,-49.67,224.48,4324.0,22899.0
0,4000.0,0.0,4223.5,223.5,-21.65,352.28,7055.0,2945.0
747,257.86,7242.14,649.08,391.22,-12.42,324.54,11808.0,37057.0
0,4000.0,0.0,5084.73,1084.73,-52.94,149.65,727.0,8740.0
0,3495.0,0.0,3528.66,33.66,-5.54,300.93,13386.0,53814.0
0,8000.0,0.0,9027.65,1027.65,-100.76,258.89,14366.0,8309.0
0,10216.13,0.0,10944.9885,728.8585,-40.76,253.93,1449.0,12969.0
0,4399.99,0.0,4411.05,11.06,-0.48,123.86,0.0,0.0
0,2000.0,0.0,2932.83,932.83,-29.36,86.85,415.0,135.0
0,8000.0,0.0,9077.42,1077.42,-43.11,318.04,3115.0,5835.0
933,1027.57,972.44,1223.8,196.23,-25.18,61.94,17690.0,710.0
0,7999.99,0.0,9679.13,1679.14,-88.28,293.33,8530.0,2320.0
0,3999.32,0.0,5817.07,1817.75,-69.22,161.7,1587.0,9544.0
379,121.74,7878.26,507.78,386.04,-13.32,253.89,1513.0,13106.0
0,3999.99,0.0,4420.82,420.83,-12.77,173.71,7287.0,4945.0
0,10000.01,0.0,11683.62,1683.61,-162.22,321.4,17551.0,25034.0
938,360.53,3639.47,871.0,510.47,-15.85,174.2,1151.0,599.0
0,3500.0,0.0,3747.87,247.87,-27.85,111.14,41416.0,2584.0
0,3499.86,0.0,4485.83,985.97,-36.54,142.87,794.0,4706.0
0,9000.0,0.0,9764.92,764.92,-40.28,329.86,5973.0,1896.0
174,1033.0,2967.0,2258.23,1225.23,-38.57,173.71,887.0,4491.0
0,15000.0,0.0,15066.03,66.03,-8.22,467.63,22828.0,5504.0
0,2000.0,0.0,2133.22,133.22,-9.2,68.83,10610.0,12390.0
0,999.99,0.0,1304.45,304.46,-16.75,36.24,57.0,1562.0
0,4003.5,0.0,4031.55,28.05,-0.93,174.2,7340.0,21141.0
0,1000.0,0.0,1386.51,386.51,-17.16,38.48,0.0,291.0
0,24999.99,0.0,25975.21,975.22,-57.57,620.51,23075.0,31816.0
92,103.84,0.0,259.14,155.3,-4.96,86.38,7475.0,10097.0
1143,235.01,6764.99,942.24,707.23,-20.13,314.08,311.0,3937.0
0,1600.0,0.0,1707.23,107.23,-3.1,67.3,14.0,3590.0
0,15000.0,0.0,18204.24,3204.24,-221.14,516.24,11253.0,1547.0
0,5500.0,0.0,6238.24,738.24,-88.44,175.8,55629.0,14580.0
0,3500.0,0.0,5084.9,1584.9,-61.53,140.55,6438.0,4962.0
0,15000.0,0.0,17264.81,2264.81,-125.89,542.21,571.0,21129.0
0,7499.99,0.0,7898.99,399.0,-28.7,255.97,14536.0,10464.0
0,15000.0,0.0,15136.17,136.17,-6.16,415.05,1369.0,11131.0
243,1957.13,4042.87,3503.2,1546.07,-88.15,216.88,181.0,1569.0
0,3000.0,0.0,3311.22,311.22,-17.71,271.85,2271.0,329.0
0,4000.0,0.0,5292.09,1292.09,-40.7,173.71,1639.0,8473.0
0,6000.0,0.0,6219.92,219.92,-9.18,172.54,333.0,5462.0
0,7499.99,0.0,8733.73,1233.74,-58.79,202.86,3693.0,8688.0
556,0.0,4000.0,0.0,0.0,0.0,174.2,3256.0,13326.0
34,1108.18,0.0,2085.72,977.54,-38.1,160.44,108.0,4924.0
0,2000.0,0.0,3260.01,1260.01,-35.98,90.47,4589.0,9140.0
740,2234.37,9765.63,4819.2,2584.83,-98.21,483.42,23223.0,67314.0
0,3900.0,0.0,5625.96,1725.96,-65.76,157.65,856.0,8709.0
455,706.06,2793.94,1692.0,985.94,-35.02,141.0,490.0,4260.0
466,1131.57,23868.43,2405.84,1274.27,-82.16,601.46,42265.0,27986.0
0,2000.0,0.0,2212.29,212.29,-11.19,0.0,402.0,348.0
0,17499.99,0.0,20549.04,3049.05,-218.4,406.83,22592.0,8.0
0,3700.02,0.0,4530.27,830.25,-34.96,128.26,40300.0,103750.0
101,350.15,0.0,1177.7548,827.6048,-31.49,601.65,73.0,3684.0
383,68.71,3931.29,168.32,99.61,-3.4,168.32,1122.0,22731.0
4,1145.44,0.0,2605.6,1460.16,-38.46,130.28,7543.0,7321.0
0,5500.0,0.0,5654.63,154.63,-10.53,189.83,3687.0,15313.0
0,2000.0,0.0,2513.27,513.27,-18.84,81.91,3160.0,10728.0
0,15000.0,0.0,16969.29,1969.29,-78.8,596.32,7549.0,77767.0
1545,31.11,1468.89,55.71,24.6,-1.23,55.71,0.0,0.0
191,1225.94,11774.06,4208.35,2982.41,-86.62,379.13,304.0,89814.0
0,2000.0,0.0,2307.84,307.84,-18.94,70.57,975.0,3750.0
0,2000.0,0.0,2701.79,701.79,-22.11,86.85,2094.0,6597.0
542,181.95,1818.05,424.45,242.5,-8.1,84.89,5822.0,9296.0
0,3500.0,0.0,3537.13,37.13,-5.62,301.36,302928.0,4772.0
0,12000.0,0.0,12035.26,35.26,-4.6,374.16,19968.0,2152.0
0,4500.0,0.0,4837.85,337.85,-29.3,148.46,8218.0,18672.0
0,9999.99,0.0,10122.85,122.86,-14.64,315.17,4218.0,1042.0
634,535.11,6964.89,1485.56,950.45,-24.42,321.39,4295.0,46556.0
0,10000.0,0.0,12556.62,2556.62,-85.31,323.35,12377.0,19074.0
0,15000.0,0.0,15391.37,391.37,-46.65,472.75,2721.0,1869.0
0,999.97,0.0,1449.16,449.19,-11.71,44.67,18347.0,12103.0
813,499.42,4000.58,1131.3,631.88,-21.67,188.55,0.0,42937.0
0,3000.0,0.0,3616.62,616.62,-19.58,129.83,205.0,1644.0
0,3999.99,0.0,5682.38,1682.39,-52.95,173.71,929.0,19331.0
0,10000.0,0.0,10320.77,320.77,-12.35,402.85,1936.0,16920.0
0,5000.0,0.0,5952.28,952.28,-35.28,204.1,6377.0,13643.0
0,15000.0,0.0,17671.09,2671.09,-243.51,490.73,9934.0,8756.0
714,946.83,6553.17,2286.34,1339.51,-41.88,326.62,1944.0,309.0
0,5000.01,0.0,6687.42,1687.41,-84.41,185.79,12668.0,11875.0
686,0.0,3000.0,0.0,0.0,0.0,130.28,0.0,0.0
0,2000.0,0.0,2188.64,188.64,-11.29,182.14,6591.0,7735.0
0,4600.0,0.0,5013.27,413.27,-44.92,146.71,2843.0,6157.0
0,7499.2,0.0,7771.4,272.2,-8.64,324.54,17738.0,60440.0
0,4000.0,0.0,4241.74,241.74,-16.12,138.64,1413.0,919.0
0,3000.0,0.0,3411.27,411.27,-41.18,96.79,55401.0,33199.0
0,2099.99,0.0,2159.57,59.58,-2.91,78.57,0.0,0.0
0,11414.79,0.0,15097.36,3682.57,-185.69,421.25,13640.0,26261.0
62,698.71,0.0,1533.3,834.59,-23.58,86.85,31.0,2081.0
0,10000.0,0.0,11096.78,1096.78,-132.93,314.52,91440.0,8505.0
13,1065.53,0.0,3184.94,2119.41,-87.15,289.54,1183.0,17590.0
0,4500.0,0.0,5032.75,532.75,-71.53,139.87,34026.0,7714.0
0,2499.67,0.0,2597.65,97.98,-10.54,218.97,2286.0,1614.0
10,5618.8,0.0,7937.31,2318.51,-134.72,344.16,398.0,6102.0
0,20886.19,0.0,24732.23,3846.04,-320.77,464.5,92123.0,117354.0
195,325.09,3674.91,817.8,492.71,-17.61,163.56,2214.0,27311.0
961,4.95,3995.05,159.2,154.25,-4.82,174.2,4996.0,31041.0
0,2000.0,0.0,2271.31,271.31,-11.97,70.95,10676.0,7062.0
0,3500.01,0.0,5123.39,1623.38,-61.45,88.4,5207.0,2877.0
0,7000.0,0.0,7106.61,106.61,-8.94,232.27,10381.0,25726.0
0,1800.01,0.0,2278.43,478.42,-29.91,63.28,3028.0,5987.0
0,5400.0,0.0,6568.08,1168.08,-55.65,203.42,2404.0,4804.0
0,3500.0,0.0,4361.18,861.18,-57.81,0.0,10087.0,7613.0
524,93.39,12906.61,820.27,726.88,-11.04,410.27,5307.0,1346.0
0,3000.0,0.0,3238.87,238.87,-7.48,130.65,59108.0,110.0
0,3499.98,0.0,3792.48,292.5,-9.76,148.56,167.0,3120.0
0,4000.0,0.0,4702.61,702.61,-21.96,174.2,3989.0,8119.0
0,4000.0,0.0,5525.21,1525.21,-60.11,159.82,47.0,18973.0
39,615.79,0.0,2103.88,1488.09,-48.8,124.64,1189.0,3262.0
130,813.08,4686.92,1916.16,1103.08,-34.49,239.52,300.0,0.0
0,4000.0,0.0,4439.71,439.71,-13.85,173.71,1984.0,49065.0
329,387.3,12610.69,1697.8,1310.5,-42.98,424.45,2227.0,2773.0
0,3999.99,0.0,4152.74,152.75,-19.11,125.33,34896.0,804.0
461,429.41,3570.59,1042.26,612.85,-19.29,173.71,4406.0,11302.0
0,5000.0,0.0,5507.92,507.92,-61.2,157.37,2451.0,2049.0
361,146.58,7853.42,656.34,509.76,-13.31,223.78,8786.0,6714.0
2,664.3,0.0,1555.8362,891.5362,-31.99,260.18,9880.0,10927.0
9,259.36,0.0,734.5921,475.2321,-28.0,246.38,12387.0,6518.0
0,15000.0,0.0,17788.96,2788.96,-139.11,397.32,6398.0,36732.0
0,7500.0,0.0,10751.36,3251.36,-117.19,309.21,5804.0,9742.0
657,777.19,9222.81,1592.72,815.53,-32.48,398.18,1595.0,21205.0
0,3349.99,0.0,3467.76,117.77,-19.31,102.07,34364.0,9940.0
0,1999.99,0.0,2107.54,107.55,-4.52,78.25,591.0,830.0
0,4000.0,0.0,4732.54,732.54,-23.06,173.71,816.0,5712.0
0,6500.0,0.0,7538.15,1038.15,-54.66,238.23,470.0,26597.0
741,1714.45,5285.55,2226.7,512.25,-62.18,214.7,16599.0,1816.0
242,4884.24,7715.76,7060.23,2175.99,-219.53,261.49,10857.0,143.0
0,5000.0,0.0,5368.28,368.28,-23.63,174.77,1040.0,5460.0
0,6499.99,0.0,6772.92,272.93,-42.07,199.19,44363.0,5337.0
0,10000.0,0.0,10849.2,849.2,-36.39,283.8,7356.0,9345.0
0,4000.0,0.0,4329.0663,329.0663,-17.69,103.19,22000.0,0.0
0,3000.0,0.0,4003.85,1003.85,-50.44,111.34,6109.0,8630.0
0,9000.0,0.0,9412.83,412.83,-25.19,318.15,3345.0,8027.0
0,4000.0,0.0,4510.31,510.31,-63.78,125.35,37388.0,4601.0
0,5999.99,0.0,6560.82,560.83,-39.74,205.07,16132.0,42268.0
179,3415.76,8984.24,4384.6,968.84,-99.47,398.6,22897.0,3435.0
0,8000.0,0.0,10152.41,2152.41,-126.69,198.78,2834.0,22316.0
0,7000.0,0.0,8501.78,1501.78,-53.91,288.6,3858.0,6392.0
0,2999.99,0.0,3775.96,775.97,-24.43,130.28,0.0,0.0
0,4500.0,0.0,5851.48,1351.48,-41.85,196.49,14863.0,20181.0
0,6999.99,0.0,7692.29,692.3,-27.84,277.84,401.0,17499.0
407,948.98,3051.02,2457.8,1508.82,-37.42,174.2,6179.0,4878.0
0,4000.0,0.0,5854.94,1854.94,-58.37,173.71,3850.0,102675.0
0,4800.0,0.0,7000.86,2200.86,-83.88,194.03,877.0,9223.0
0,1000.0,0.0,1074.91,74.91,-10.55,30.92,7547.0,453.0
327,2420.04,5063.25,5182.05,2762.01,-77.47,305.47,1956.0,1090.0
0,4880.0,0.0,7288.0,2408.0,-70.06,194.59,11760.0,5740.0
0,2500.0,0.0,2868.51,368.51,-40.05,79.73,73916.0,16684.0
598,77.44,3922.56,332.42,254.98,-8.03,173.71,631.0,369.0
146,3532.31,3267.69,5717.14,2184.83,-98.42,259.87,314.0,3893.0
0,9000.0,0.0,10197.59,1197.59,-77.22,216.53,15357.0,3643.0
0,14999.99,0.0,24005.54,9005.55,-295.35,489.83,3649.0,9704.0
0,15000.0,0.0,18986.02,3986.02,-191.18,404.54,153.0,226.0
0,20000.0,0.0,20645.49,645.49,-66.28,642.91,61372.0,828.0
0,1000.0,0.0,1616.15,616.15,-18.0,41.82,103.0,2332.0
0,14000.0,0.0,15437.31,1437.31,-179.89,438.64,12024.0,1276.0
0,10000.0,0.0,11885.13,1885.13,-75.66,397.18,833.0,667.0
0,1499.99,0.0,2390.81,890.82,-25.45,67.85,1826.0,4310.0
0,15000.0,0.0,15040.25,40.25,-2.47,512.59,7281.0,457.0
912,755.86,744.15,1545.55,789.69,-22.54,67.85,281.0,5182.0
0,1200.0,0.0,1717.65,517.65,-20.73,0.0,14872.0,952.0
0,5000.0,0.0,5049.4604,49.4604,-2.47,188.99,501.0,12099.0
0,4500.0,0.0,7436.72,2936.72,-73.58,96.44,145.0,4508.0
528,739.37,1260.63,832.2,92.83,-8.13,175.44,12676.0,14024.0
0,4000.0,0.0,5669.16,1669.16,-60.73,164.38,7169.0,22631.0
725,1174.55,3825.45,1730.8,556.25,-52.86,173.08,11726.0,6433.0
623,560.13,1439.87,1219.4,659.27,-20.61,87.1,1409.0,5832.0
0,4000.0,0.0,4568.63,568.63,-30.35,146.1,2728.0,2107.0
0,7950.0,0.0,7965.04,15.04,-1.87,249.09,237704.0,45751.0
0,7499.99,0.0,10335.81,2835.82,-105.09,306.15,336.0,1032.0
0,3000.0,0.0,3359.43,359.43,-39.98,95.39,75839.0,10561.0
297,531.91,3468.09,1183.91,652.0,-21.96,169.13,25512.0,31198.0
0,9200.0,0.0,11322.18,2122.18,-151.6,314.43,22527.0,15373.0
0,1000.0,0.0,1215.32,215.32,-12.69,35.65,26041.0,27699.0
100,1514.96,0.0,3866.55,2351.59,-111.67,256.77,16224.0,3776.0
676,552.25,3247.75,1292.04,739.79,-23.88,163.38,217.0,9676.0
0,7000.0,0.0,7415.03,415.03,-42.61,225.02,11973.0,24927.0
76,5495.52,0.0,10729.9,5234.38,-137.17,316.34,15949.0,11837.0
0,4500.0,0.0,6743.56,2243.56,-70.12,195.97,1094.0,8206.0
0,10355.58,0.0,11024.59,669.01,-39.84,355.48,1745.0,1789.0
0,6000.0,0.0,6346.52,346.52,-27.74,200.69,6288.0,6552.0
124,167.54,3832.46,293.2,125.66,-6.62,146.6,2857.0,49733.0
0,9500.0,0.0,11837.21,2337.21,-157.39,321.74,5425.0,7875.0
0,8871.0,0.0,10488.36,1617.36,-56.58,255.1,8824.0,2076.0
0,2875.84,0.0,4329.54,1453.7,-45.41,125.24,2500.0,0.0
0,6000.0,0.0,6070.49,70.49,-7.67,191.36,26900.0,3050.0
467,923.44,3076.56,1410.4,486.96,-30.04,141.04,3327.0,15408.0
0,7000.0,0.0,8960.83,1960.83,-103.26,256.56,3598.0,11026.0
19,3161.44,0.0,9624.12,6462.68,-259.21,437.46,11236.0,159417.0
0,5000.0,0.0,5437.79,437.79,-27.78,0.0,9798.0,7654.0
0,10300.0,0.0,12870.66,2570.66,-216.06,228.6,15580.0,6813.0
442,0.0,3000.0,101.0,101.0,0.0,130.28,945.0,894.0
0,7499.99,0.0,9556.15,2056.16,-64.29,326.62,123.0,627.0
0,12500.0,0.0,17975.77,5475.77,-190.78,394.49,2398.0,18210.0
0,4000.0,0.0,6175.33,2175.33,-32.0,136.98,424.0,851.0
668,0.0,4000.0,0.0,0.0,0.0,173.71,9465.0,11476.0
0,7500.0,0.0,8604.66,1104.66,-108.27,242.71,19072.0,6518.0
627,199.97,7300.03,1254.2,1054.23,-13.44,256.84,1766.0,7721.0
0,9300.0,0.0,13311.02,4011.02,-146.37,381.67,44319.0,33781.0
0,4000.0,0.0,4679.05,679.05,-21.24,174.2,10675.0,39318.0
0,2000.0,0.0,2669.12,669.12,-30.43,76.37,120.0,12380.0
292,2077.39,12922.61,6124.44,4047.05,-163.97,437.46,0.0,0.0
0,7000.0,0.0,9733.67,2733.67,-75.0,314.08,9802.0,6688.0
0,4000.0,0.0,5987.33,1987.33,-63.55,172.6,1491.0,10444.0
650,640.05,3359.95,1712.0,1071.95,-22.86,174.2,70.0,3181.0
0,3000.0,0.0,4314.66,1314.66,-50.57,120.87,296.0,9727.0
358,1777.68,8222.32,3637.5,1859.82,-47.15,365.25,991.0,9.0
0,9999.99,0.0,10125.7,125.71,-4.66,408.2,7204.0,5645.0
